label,0_x,0_y,0_z,0_v,1_x,1_y,1_z,1_v,2_x,2_y,2_z,2_v,3_x,3_y,3_z,3_v
left,0.5957428812980652,0.3050483167171478,-0.2652750611305237,0.9998322129249573,0.2158118486404419,0.5343765616416931,-0.103255495429039,0.9998165369033813,0.748214840888977,0.7940093278884888,-0.23603463172912598,0.8613476753234863,0.24338707327842712,0.9631868600845337,-0.13334712386131287,0.4910685122013092
left,0.5946221351623535,0.3052729070186615,-0.3009483218193054,0.9998347759246826,0.21497149765491486,0.5366937518119812,-0.08708088099956512,0.9998141527175903,0.7478208541870117,0.7981737852096558,-0.26104697585105896,0.8631203770637512,0.24329885840415955,0.96852046251297,-0.10344360768795013,0.4898064136505127
left,0.5192347764968872,0.3419070839881897,-0.23231907188892365,0.999864399433136,0.18098017573356628,0.5371259450912476,-0.06441808491945267,0.9997465014457703,0.660389244556427,0.7443891763687134,-0.1911127120256424,0.9055691957473755,0.18901827931404114,0.932368278503418,0.027514318004250526,0.6099128723144531
left,0.5177462100982666,0.34205764532089233,-0.23362891376018524,0.9998658895492554,0.18053486943244934,0.5375344753265381,-0.06146559864282608,0.9997478723526001,0.6594685912132263,0.7451105713844299,-0.19622385501861572,0.9052859544754028,0.18700329959392548,0.9327583312988281,0.034361306577920914,0.6076539158821106
left,0.5184276103973389,0.34560099244117737,-0.22794897854328156,0.9998704791069031,0.1790216714143753,0.5388270020484924,-0.10412834584712982,0.999754786491394,0.6593840718269348,0.7530796527862549,-0.19210758805274963,0.9046732187271118,0.18687769770622253,0.9360873103141785,-0.018169738352298737,0.6058035492897034
left,0.5185170769691467,0.34622469544410706,-0.21058635413646698,0.9998760223388672,0.17852862179279327,0.5398051142692566,-0.10191062837839127,0.9997580647468567,0.6586458683013916,0.7563075423240662,-0.17766286432743073,0.9016901850700378,0.1862039715051651,0.9371715784072876,-0.02787942811846733,0.5984892249107361
left,0.5186580419540405,0.34706348180770874,-0.22285957634449005,0.9998819231987,0.17787715792655945,0.5414831042289734,-0.07910767942667007,0.9997614622116089,0.6578248739242554,0.7570995688438416,-0.19541552662849426,0.9007037281990051,0.1857616901397705,0.9407545924186707,-0.0038858577609062195,0.5906844735145569
left,0.5183467864990234,0.3464413583278656,-0.21859344840049744,0.9998865127563477,0.17724201083183289,0.5414444208145142,-0.0845743715763092,0.9997615814208984,0.6572722792625427,0.7568159103393555,-0.18755792081356049,0.9001628160476685,0.1854909360408783,0.9422293901443481,-0.011520525440573692,0.5868655443191528
left,0.518380343914032,0.34624573588371277,-0.25170615315437317,0.9998878240585327,0.17722144722938538,0.537859320640564,-0.0675579309463501,0.9997649788856506,0.6561278104782104,0.7537651658058167,-0.22177433967590332,0.9010552763938904,0.18321384489536285,0.9405012726783752,0.02167227305471897,0.5847670435905457
left,0.5187950134277344,0.3466738760471344,-0.22823484241962433,0.999891996383667,0.17706570029258728,0.5409954190254211,-0.07442007958889008,0.9997684955596924,0.6561824679374695,0.7544555068016052,-0.2053467035293579,0.8995200395584106,0.18318364024162292,0.9425153732299805,-0.00672821793705225,0.5821451544761658
left,0.5186923742294312,0.3468157649040222,-0.2263500690460205,0.9998943209648132,0.176532581448555,0.5438594818115234,-0.08349253982305527,0.9997692704200745,0.6561726331710815,0.7548204064369202,-0.19410718977451324,0.8987722396850586,0.18291594088077545,0.9486430287361145,-0.02021457441151142,0.58362877368927
left,0.5183497667312622,0.34648555517196655,-0.26415854692459106,0.999887228012085,0.1760711371898651,0.5408573746681213,-0.069558285176754,0.9997557401657104,0.655360996723175,0.7554172873497009,-0.24322561919689178,0.9002397656440735,0.18466362357139587,0.9458743929862976,0.007652834057807922,0.5855538249015808
left,0.515788733959198,0.3458978533744812,-0.26458072662353516,0.999890148639679,0.17589813470840454,0.5406141877174377,-0.03921259939670563,0.999760627746582,0.6548649072647095,0.7547053694725037,-0.2510511875152588,0.9041277170181274,0.18279162049293518,0.9469351172447205,0.03504583612084389,0.594650149345398
left,0.5153316259384155,0.34616631269454956,-0.26313185691833496,0.9998900294303894,0.17555002868175507,0.5423044562339783,-0.048480916768312454,0.9997619390487671,0.6543850898742676,0.755607545375824,-0.24694868922233582,0.9040291905403137,0.18115898966789246,0.9507904052734375,0.026498034596443176,0.5947384238243103
left,0.5128317475318909,0.34589478373527527,-0.24855908751487732,0.999890923500061,0.17507000267505646,0.5420075058937073,-0.0497349388897419,0.9997694492340088,0.6531276702880859,0.7540113925933838,-0.21670110523700714,0.9050235152244568,0.1804094761610031,0.9491470456123352,0.025139745324850082,0.5981375575065613
left,0.5099647641181946,0.3460473120212555,-0.2287462055683136,0.999891996383667,0.17433813214302063,0.5459722876548767,-0.05683200806379318,0.9997698664665222,0.6523624658584595,0.7554577589035034,-0.20595388114452362,0.9024662375450134,0.17556001245975494,0.9580697417259216,0.0037488427478820086,0.5921024680137634
left,0.5094468593597412,0.3475562036037445,-0.21753112971782684,0.9998936653137207,0.17224004864692688,0.5504276156425476,-0.07679340243339539,0.9997758865356445,0.6520493626594543,0.757283091545105,-0.19158586859703064,0.8997906446456909,0.17291505634784698,0.9631766080856323,-0.017193730920553207,0.595048725605011
left,0.508446991443634,0.34692007303237915,-0.23577985167503357,0.9998915791511536,0.17053396999835968,0.5459377765655518,-0.08346063643693924,0.999786376953125,0.6515599489212036,0.7575596570968628,-0.19783708453178406,0.8975222110748291,0.17069661617279053,0.958378255367279,-0.01718011684715748,0.6007355451583862
left,0.5034347772598267,0.3441867232322693,-0.24512939155101776,0.9998931884765625,0.16977201402187347,0.541608989238739,-0.034502215683460236,0.9997913837432861,0.6503547430038452,0.7563743591308594,-0.2132219821214676,0.8985230922698975,0.17047567665576935,0.9514318108558655,0.031264375895261765,0.6032070517539978
left,0.5021885633468628,0.34369346499443054,-0.24510392546653748,0.9998889565467834,0.16916882991790771,0.54010409116745,-0.05042305588722229,0.9997920393943787,0.649084210395813,0.7559764981269836,-0.22099974751472473,0.8975042700767517,0.1705484837293625,0.9495824575424194,0.017110124230384827,0.6083001494407654
left,0.5020620226860046,0.3438889682292938,-0.24888372421264648,0.9998868107795715,0.16927549242973328,0.5382400751113892,-0.05510116368532181,0.999794602394104,0.6477707624435425,0.7561256289482117,-0.22834186255931854,0.8977386355400085,0.17071697115898132,0.9490032196044922,0.013181691989302635,0.6100212335586548
left,0.5014984011650085,0.3440791666507721,-0.23912596702575684,0.999889075756073,0.16905340552330017,0.5372474789619446,-0.058269161731004715,0.9997969269752502,0.6474378108978271,0.7556142210960388,-0.20988722145557404,0.8999741077423096,0.17234434187412262,0.948065996170044,0.011207031086087227,0.6122815608978271
left,0.5009469389915466,0.3443833291530609,-0.22165286540985107,0.9998908638954163,0.1679743230342865,0.5376936793327332,-0.07250668108463287,0.9998003840446472,0.6474589109420776,0.754912257194519,-0.18323957920074463,0.8970820903778076,0.17139658331871033,0.9488556385040283,0.0012204601662233472,0.6055034399032593
left,0.4993736743927002,0.34439265727996826,-0.25847679376602173,0.9998903870582581,0.16792713105678558,0.535755455493927,-0.024867992848157883,0.9998047947883606,0.6461678147315979,0.7554052472114563,-0.24590182304382324,0.9000265598297119,0.1717081516981125,0.9461472630500793,0.05623248964548111,0.6093721389770508
left,0.49839720129966736,0.3444662094116211,-0.2609407603740692,0.9998903274536133,0.16810360550880432,0.5352441668510437,-0.031396497040987015,0.9998036026954651,0.6455697417259216,0.7556456923484802,-0.25091642141342163,0.901515543460846,0.17240677773952484,0.9452590942382812,0.04057911038398743,0.6081578731536865
left,0.4956042170524597,0.34246155619621277,-0.2491767853498459,0.9998877644538879,0.1671949326992035,0.5309942364692688,-0.03282681852579117,0.9997966885566711,0.643263578414917,0.7535061240196228,-0.22827737033367157,0.9015406370162964,0.17094428837299347,0.944022536277771,0.03377402946352959,0.6064324975013733
left,0.4914129674434662,0.34156471490859985,-0.25515320897102356,0.9998871088027954,0.1654464602470398,0.5281054377555847,-0.019229669123888016,0.9997982978820801,0.6422601938247681,0.7533990740776062,-0.23154518008232117,0.9039950370788574,0.17024168372154236,0.9420635104179382,0.0629349872469902,0.6075323224067688
left,0.48787206411361694,0.34060513973236084,-0.2794346511363983,0.999888002872467,0.16338732838630676,0.5327249765396118,0.0015941746532917023,0.9997877478599548,0.6406838297843933,0.754332959651947,-0.2883390188217163,0.9045175909996033,0.1707751452922821,0.9433479905128479,0.09114522486925125,0.5994976162910461
left,0.48149967193603516,0.339587539434433,-0.32066529989242554,0.9998905658721924,0.1581454575061798,0.538287878036499,0.005462598986923695,0.9997854232788086,0.637920618057251,0.7545416355133057,-0.3409830927848816,0.9043611288070679,0.16938899457454681,0.9467059969902039,0.1096387729048729,0.5874975919723511
left,0.4717133045196533,0.33856746554374695,-0.317107230424881,0.9998996257781982,0.15116792917251587,0.5380218029022217,0.0473506860435009,0.9997814893722534,0.6347200870513916,0.7493250966072083,-0.3263884484767914,0.9105195999145508,0.1649416983127594,0.9457926154136658,0.16329891979694366,0.5825110673904419
left,0.4676640033721924,0.33933523297309875,-0.30521467328071594,0.9999110698699951,0.1468159258365631,0.5520347356796265,0.026248831301927567,0.9997830390930176,0.631759524345398,0.7472237348556519,-0.30984288454055786,0.9155033230781555,0.16250023245811462,0.9525070786476135,0.12887781858444214,0.5796236991882324
left,0.4681972861289978,0.3407396674156189,-0.29076650738716125,0.9999118447303772,0.14546900987625122,0.562166154384613,-0.04451071470975876,0.9997825622558594,0.6314948201179504,0.7501304745674133,-0.29390209913253784,0.9135991930961609,0.16196087002754211,0.9618982076644897,0.030023911967873573,0.5785868763923645
left,0.5396530032157898,0.33746784925460815,-0.21843668818473816,0.9998717904090881,0.17733898758888245,0.5033861994743347,-0.09974256157875061,0.9998194575309753,0.6768320202827454,0.7489392161369324,-0.1379232257604599,0.9010202884674072,0.1896793395280838,0.9115058183670044,0.0018617513123899698,0.6642208695411682
left,0.5396002531051636,0.33883532881736755,-0.210898756980896,0.9998738765716553,0.17776396870613098,0.5035483241081238,-0.09477425366640091,0.9998213052749634,0.6764300465583801,0.7482197880744934,-0.11930888891220093,0.9023911952972412,0.18962669372558594,0.9146300554275513,0.008194824680685997,0.663416862487793
left,0.540105938911438,0.33867642283439636,-0.21642422676086426,0.9998763203620911,0.17795805633068085,0.5041617155075073,-0.0963769257068634,0.9998219013214111,0.6762006282806396,0.7458336353302002,-0.12084253877401352,0.9049146175384521,0.1889006495475769,0.9153086543083191,0.0007382066105492413,0.6663959622383118
left,0.5445908308029175,0.3412626385688782,-0.21578505635261536,0.9998804330825806,0.17902205884456635,0.5063178539276123,-0.0999281108379364,0.9998297095298767,0.6764158606529236,0.7526222467422485,-0.11878488212823868,0.9055418372154236,0.18791192770004272,0.9179301857948303,-0.0036164582706987858,0.6743482351303101
left,0.5453847050666809,0.3423612415790558,-0.21901988983154297,0.9998844861984253,0.1815192550420761,0.5091191530227661,-0.09897720068693161,0.9998317360877991,0.6766937971115112,0.7533296942710876,-0.13008823990821838,0.9092895984649658,0.18781778216362,0.9182671904563904,0.0033262029755860567,0.678528904914856
left,0.5501230955123901,0.34447401762008667,-0.2200511246919632,0.9998807311058044,0.1831320822238922,0.5100611448287964,-0.10163034498691559,0.9998305439949036,0.6783460378646851,0.7554342746734619,-0.1366245150566101,0.9069303870201111,0.18795573711395264,0.9185118079185486,-0.00193868950009346,0.6757713556289673
left,0.5513162612915039,0.34462445974349976,-0.24013033509254456,0.9998761415481567,0.1838868111371994,0.5117984414100647,-0.10045431554317474,0.9998301863670349,0.679609477519989,0.7579201459884644,-0.1729816496372223,0.9039356112480164,0.18799081444740295,0.9209727048873901,0.001627961522899568,0.6764964461326599
left,0.5514942407608032,0.34458163380622864,-0.23803964257240295,0.9998747110366821,0.1841667890548706,0.512539267539978,-0.08516621589660645,0.9998307824134827,0.6801458597183228,0.7583006620407104,-0.1661868393421173,0.9028102159500122,0.1880788952112198,0.9206023812294006,0.013481171801686287,0.6786550283432007
left,0.5507825016975403,0.34329137206077576,-0.23557281494140625,0.9998737573623657,0.18568268418312073,0.5124443769454956,-0.0893847718834877,0.9998276829719543,0.6795571446418762,0.7551096677780151,-0.16243025660514832,0.9013047814369202,0.1892692744731903,0.9210871458053589,0.006493487395346165,0.6762455701828003
left,0.5505021810531616,0.342142254114151,-0.23812957108020782,0.9998720288276672,0.18738217651844025,0.5129911303520203,-0.08086563646793365,0.9998294115066528,0.6795728206634521,0.7562443614006042,-0.16068075597286224,0.8993450403213501,0.18980854749679565,0.9217021465301514,0.01141274068504572,0.6783892512321472
left,0.5504880547523499,0.34188875555992126,-0.23663035035133362,0.9998728632926941,0.1881829798221588,0.5127633213996887,-0.08315729349851608,0.9998327493667603,0.6793874502182007,0.7505205869674683,-0.14892271161079407,0.9009462594985962,0.19058586657047272,0.9197070598602295,0.014105148613452911,0.6795893311500549
left,0.5505374670028687,0.34186044335365295,-0.2275477945804596,0.9998722076416016,0.18853658437728882,0.5116389989852905,-0.08730954676866531,0.9998356103897095,0.6795266270637512,0.7470144629478455,-0.13155169785022736,0.902627170085907,0.19092769920825958,0.91802579164505,0.016960883513092995,0.6822737455368042
left,0.5510615110397339,0.3426600396633148,-0.22582848370075226,0.9998730421066284,0.1904677152633667,0.5123947858810425,-0.08419733494520187,0.9998345375061035,0.681636393070221,0.7458721399307251,-0.13678905367851257,0.9043234586715698,0.19234547019004822,0.9179496765136719,0.01749415136873722,0.6828620433807373
left,0.5516015291213989,0.34439364075660706,-0.21271352469921112,0.9998763203620911,0.19126692414283752,0.5118297934532166,-0.08279717713594437,0.9998354315757751,0.6826387643814087,0.7468189001083374,-0.1292911022901535,0.9052417278289795,0.19363747537136078,0.9159769415855408,0.013001367449760437,0.6806908845901489
left,0.5542644262313843,0.34565019607543945,-0.21122804284095764,0.9998775720596313,0.19195890426635742,0.5103217959403992,-0.08442048728466034,0.9998413920402527,0.6849743127822876,0.7501515746116638,-0.13094095885753632,0.9036093950271606,0.194704070687294,0.9110408425331116,0.00615001330152154,0.6862747669219971
left,0.5604556798934937,0.3472289741039276,-0.22136016190052032,0.9998752474784851,0.19629718363285065,0.5112674236297607,-0.08278492093086243,0.9998409152030945,0.688715398311615,0.7573833465576172,-0.15028536319732666,0.9013571739196777,0.1971430480480194,0.9113397002220154,0.006747023668140173,0.6873354315757751
left,0.5671819448471069,0.3479057252407074,-0.2260766476392746,0.9998772144317627,0.19802984595298767,0.5119916200637817,-0.08429361879825592,0.9998455047607422,0.6907618045806885,0.7603366374969482,-0.16780206561088562,0.898063063621521,0.20049574971199036,0.9147046804428101,0.007601332850754261,0.6855865120887756
left,0.5752112865447998,0.34927886724472046,-0.23433753848075867,0.999870777130127,0.20116296410560608,0.5113645195960999,-0.09207089990377426,0.9998466372489929,0.6936763525009155,0.7631045579910278,-0.1696401685476303,0.8932333588600159,0.20094847679138184,0.9146209359169006,0.003419990185648203,0.6863561272621155
left,0.5766451358795166,0.3517683148384094,-0.22548994421958923,0.9998694658279419,0.20709112286567688,0.5115712285041809,-0.1044422835111618,0.9998481273651123,0.6970285177230835,0.7636250257492065,-0.1560669094324112,0.890080451965332,0.20110900700092316,0.9138454794883728,-0.014764077961444855,0.6858534216880798
left,0.5800551176071167,0.35152000188827515,-0.2351941615343094,0.999867856502533,0.2125728577375412,0.508962094783783,-0.10889842361211777,0.999849796295166,0.7033443450927734,0.7628112435340881,-0.16505646705627441,0.8931974768638611,0.20241908729076385,0.9080056548118591,-0.012395876459777355,0.6942906975746155
left,0.5832549333572388,0.353739857673645,-0.2562679648399353,0.9998466372489929,0.2142447978258133,0.5092635750770569,-0.11800844967365265,0.9998429417610168,0.7048302292823792,0.766319990158081,-0.18303173780441284,0.8881378769874573,0.20111878216266632,0.9152069687843323,-0.029660236090421677,0.6922695636749268
left,0.584260106086731,0.3545015752315521,-0.2491447627544403,0.9998221397399902,0.21483786404132843,0.5102841854095459,-0.11626669019460678,0.9998363256454468,0.7064863443374634,0.7685883641242981,-0.1654065102338791,0.8799815773963928,0.20149262249469757,0.9174423217773438,-0.025616120547056198,0.6920052170753479
left,0.5846172571182251,0.3547370731830597,-0.2456780970096588,0.9998089671134949,0.2152089774608612,0.5104957222938538,-0.10880464315414429,0.9998277425765991,0.7069433927536011,0.7708597183227539,-0.16501788794994354,0.8797902464866638,0.20140352845191956,0.9177893996238708,-0.011835064738988876,0.6929919123649597
left,0.58694988489151,0.35578733682632446,-0.23633134365081787,0.9997955560684204,0.21621909737586975,0.5102322101593018,-0.11121555417776108,0.9998260140419006,0.7079159021377563,0.7820867300033569,-0.1615365594625473,0.8717843294143677,0.20118749141693115,0.9196341037750244,-0.017942344769835472,0.689827561378479
left,0.596954882144928,0.3555273711681366,-0.25491517782211304,0.9997625946998596,0.22043991088867188,0.5001491904258728,-0.12413301318883896,0.9998170733451843,0.7144652009010315,0.7832034230232239,-0.17925477027893066,0.8663996458053589,0.20250475406646729,0.9126896262168884,-0.03769057244062424,0.6991657614707947
left,0.6002215147018433,0.35606154799461365,-0.24462616443634033,0.9997648000717163,0.22335472702980042,0.5008599162101746,-0.1225186139345169,0.9998087286949158,0.7185690402984619,0.7842152714729309,-0.1747705638408661,0.8681754469871521,0.20440392196178436,0.9156304597854614,-0.03637519106268883,0.7021412253379822
left,0.6012425422668457,0.35441386699676514,-0.2272830307483673,0.9997701644897461,0.22884729504585266,0.49739572405815125,-0.12896928191184998,0.9997984766960144,0.7216894030570984,0.7806156277656555,-0.1496679186820984,0.8710891008377075,0.21103596687316895,0.9106245040893555,-0.059895288199186325,0.7054383158683777
left,0.6020475625991821,0.3495725393295288,-0.2237672358751297,0.9997642636299133,0.23155613243579865,0.4915362000465393,-0.12954895198345184,0.999782383441925,0.7254849076271057,0.7777151465415955,-0.14953085780143738,0.8700605630874634,0.2124193161725998,0.8991310000419617,-0.05748171731829643,0.7014138698577881
left,0.6078631281852722,0.35189130902290344,-0.23521928489208221,0.9997568130493164,0.23216542601585388,0.49366509914398193,-0.12503661215305328,0.9997805953025818,0.7272878885269165,0.7870238423347473,-0.17108695209026337,0.8668166399002075,0.21237239241600037,0.9028721451759338,-0.04683689773082733,0.7015180587768555
left,0.6097419261932373,0.3534722328186035,-0.2222067415714264,0.9997662305831909,0.23271748423576355,0.49584606289863586,-0.13189639151096344,0.999793529510498,0.7277923226356506,0.7932253479957581,-0.13942955434322357,0.8660677671432495,0.21228861808776855,0.915367841720581,-0.050377748906612396,0.7077129483222961
